time,temperature,co2,iaq,deviceId
2022-11-07 23:55:57+11:00,23.638479232788086,1156.974609375,197.0,1DA36D3BE34D559A
2022-11-07 23:56:07+11:00,24.712543487548828,1074.97216796875,181.0,B84C4503F361D64A
2022-11-07 23:56:18+11:00,24.76706886291504,1051.671630859375,176.0,E7184ABA7A055FD1
2022-11-07 23:56:25+11:00,23.92903709411621,1064.812744140625,179.0,7BB92D02D696C5C5
2022-11-07 23:56:55+11:00,24.150066375732422,648.9010009765625,77.0,99DD33EFB7990A71
2022-11-07 23:56:57+11:00,23.63593864440918,1159.03369140625,198.0,1DA36D3BE34D559A
2022-11-07 23:57:07+11:00,24.717634201049805,1080.732666015625,182.0,B84C4503F361D64A
2022-11-07 23:57:18+11:00,24.754487991333008,1047.4534912109375,175.0,E7184ABA7A055FD1
2022-11-07 23:57:25+11:00,23.92906951904297,1061.9749755859375,178.0,7BB92D02D696C5C5
2022-11-07 23:57:55+11:00,24.155115127563477,654.7169189453125,81.0,99DD33EFB7990A71
2022-11-07 23:57:57+11:00,23.63593864440918,1154.1661376953125,197.0,1DA36D3BE34D559A
2022-11-07 23:58:07+11:00,24.72526741027832,1074.462890625,181.0,B84C4503F361D64A
2022-11-07 23:58:18+11:00,24.744421005249023,1050.9150390625,176.0,E7184ABA7A055FD1
2022-11-07 23:58:25+11:00,23.92903709411621,1057.9820556640625,177.0,7BB92D02D696C5C5
2022-11-07 23:58:55+11:00,24.150066375732422,650.0494384765625,78.0,99DD33EFB7990A71
2022-11-07 23:58:57+11:00,23.638479232788086,1140.471435546875,194.0,1DA36D3BE34D559A
2022-11-07 23:59:07+11:00,24.70745277404785,1082.802978515625,183.0,B84C4503F361D64A
2022-11-07 23:59:18+11:00,24.741905212402344,1048.007080078125,175.0,E7184ABA7A055FD1
2022-11-07 23:59:25+11:00,23.92903709411621,1065.897705078125,179.0,7BB92D02D696C5C5
2022-11-07 23:59:55+11:00,24.150066375732422,650.3992919921875,78.0,99DD33EFB7990A71
2022-11-07 23:59:57+11:00,23.633398056030273,1150.22119140625,196.0,1DA36D3BE34D559A
2022-11-08 00:00:08+11:00,24.715087890625,1079.024169921875,182.0,B84C4503F361D64A
2022-11-08 00:00:18+11:00,24.744421005249023,1054.4725341796875,176.0,E7184ABA7A055FD1
2022-11-08 00:00:25+11:00,23.92903709411621,1060.1075439453125,178.0,7BB92D02D696C5C5
2022-11-08 00:00:55+11:00,24.155115127563477,650.0907592773438,78.0,99DD33EFB7990A71
2022-11-08 00:00:57+11:00,23.638511657714844,1158.369384765625,198.0,1DA36D3BE34D559A
2022-11-08 00:01:08+11:00,24.717666625976562,1075.0792236328125,181.0,B84C4503F361D64A
2022-11-08 00:01:18+11:00,24.744421005249023,1046.3648681640625,175.0,E7184ABA7A055FD1
2022-11-08 00:01:25+11:00,23.93157958984375,1064.10791015625,179.0,7BB92D02D696C5C5
2022-11-08 00:01:55+11:00,24.145017623901367,648.2913818359375,77.0,99DD33EFB7990A71
2022-11-08 00:01:57+11:00,23.63593864440918,1148.649169921875,196.0,1DA36D3BE34D559A
2022-11-08 00:02:07+11:00,24.720211029052734,1074.48876953125,181.0,B84C4503F361D64A
2022-11-08 00:02:18+11:00,24.754520416259766,1052.9521484375,176.0,E7184ABA7A055FD1
2022-11-08 00:02:25+11:00,23.934120178222656,1056.240234375,177.0,7BB92D02D696C5C5
2022-11-08 00:02:55+11:00,24.150066375732422,648.5068969726562,77.0,99DD33EFB7990A71
2022-11-08 00:02:57+11:00,23.6435604095459,1150.5828857421875,196.0,1DA36D3BE34D559A
2022-11-08 00:03:07+11:00,24.735448837280273,1083.7476806640625,183.0,B84C4503F361D64A
2022-11-08 00:03:18+11:00,24.751970291137695,1046.697021484375,175.0,E7184ABA7A055FD1
2022-11-08 00:03:25+11:00,23.92903709411621,1065.4697265625,179.0,7BB92D02D696C5C5
2022-11-08 00:03:55+11:00,24.152589797973633,648.23974609375,77.0,99DD33EFB7990A71
2022-11-08 00:03:57+11:00,23.641019821166992,1156.845458984375,198.0,1DA36D3BE34D559A
2022-11-08 00:04:07+11:00,24.72526741027832,1073.248779296875,181.0,B84C4503F361D64A
2022-11-08 00:04:18+11:00,24.744421005249023,1047.416748046875,175.0,E7184ABA7A055FD1
2022-11-08 00:04:25+11:00,23.921415328979492,1060.08544921875,178.0,7BB92D02D696C5C5
2022-11-08 00:04:55+11:00,24.152589797973633,648.5556030273438,77.0,99DD33EFB7990A71
2022-11-08 00:04:57+11:00,23.63593864440918,1150.6788330078125,197.0,1DA36D3BE34D559A
2022-11-08 00:05:08+11:00,24.727815628051758,1083.8990478515625,183.0,B84C4503F361D64A
2022-11-08 00:05:18+11:00,24.7419376373291,1057.1959228515625,177.0,E7184ABA7A055FD1
2022-11-08 00:05:25+11:00,23.926528930664062,1067.2188720703125,179.0,7BB92D02D696C5C5
2022-11-08 00:05:55+11:00,24.1374454498291,648.2279052734375,77.0,99DD33EFB7990A71
2022-11-08 00:05:57+11:00,23.633398056030273,1141.2501220703125,195.0,1DA36D3BE34D559A
2022-11-08 00:06:07+11:00,24.730358123779297,1071.839111328125,180.0,B84C4503F361D64A
2022-11-08 00:06:18+11:00,24.749452590942383,1046.0069580078125,174.0,E7184ABA7A055FD1
2022-11-08 00:06:25+11:00,23.926528930664062,1064.620849609375,179.0,7BB92D02D696C5C5
2022-11-08 00:06:55+11:00,24.152589797973633,647.131103515625,76.0,99DD33EFB7990A71
2022-11-08 00:06:57+11:00,23.633398056030273,1142.1025390625,195.0,1DA36D3BE34D559A
2022-11-08 00:07:07+11:00,24.717634201049805,1084.63720703125,183.0,B84C4503F361D64A
2022-11-08 00:07:18+11:00,24.73687171936035,1048.224853515625,175.0,E7184ABA7A055FD1
2022-11-08 00:07:25+11:00,23.92395782470703,1064.5765380859375,179.0,7BB92D02D696C5C5
2022-11-08 00:07:55+11:00,24.147541046142578,651.88720703125,79.0,99DD33EFB7990A71
2022-11-08 00:07:57+11:00,23.638511657714844,1148.608642578125,197.0,1DA36D3BE34D559A
2022-11-08 00:08:07+11:00,24.72272491455078,1073.2303466796875,181.0,B84C4503F361D64A
2022-11-08 00:08:18+11:00,24.73435401916504,1047.7303466796875,175.0,E7184ABA7A055FD1
2022-11-08 00:08:25+11:00,23.918874740600586,1063.4842529296875,178.0,7BB92D02D696C5C5
2022-11-08 00:08:55+11:00,24.150066375732422,649.2257690429688,78.0,99DD33EFB7990A71
2022-11-08 00:08:57+11:00,23.630855560302734,1151.8228759765625,197.0,1DA36D3BE34D559A
